1660238	chr6	35705477	35705673	Zaphod2	DNA	hAT-Tip100	28.4	55751	35705324	35705642	219.01279	35705494	CTCF	hg19	K562	134002	35490581	35490979	35705324	35705642	56	0.0	2755424	35705509	35705528	-	3.263871
1660237	chr6	35705418	35705508	MER91B	DNA	hAT-Tip100	24.4	55751	35705324	35705642	219.01279	35705494	CTCF	hg19	K562	134002	35490581	35490979	35705324	35705642	56	0.0	2755424	35705509	35705528	-	3.263871
1671822	chr6	41814321	41815173	L1MB2	LINE	L1	25.9	44365	41814605	41814821	174.61789	41814701	CTCF	hg19	GM12878	130863	41814605	41814821	42012031	42012242	163	0.0	2768225	41814703	41814722	+	5.83243
1675071	chr6	43231198	43231387	L2c	LINE	L2	30.1	44410	43231269	43231472	260.6888	43231386	CTCF	hg19	GM12878	130866	43231269	43231472	43365806	43366156	144	0.0	2771248	43231376	43231395	+	6.988891
1675071	chr6	43231198	43231387	L2c	LINE	L2	30.1	44410	43231269	43231472	260.6888	43231386	CTCF	hg19	GM12878	130867	43231269	43231472	43474529	43474724	159	0.0	2771248	43231376	43231395	+	6.988891
1681900	chr6	47381837	47381927	Tigger16a	DNA	TcMar-Tigger	33.7	44525	47381814	47381995	203.17407	47381900	CTCF	hg19	GM12878	130881	47381814	47381995	47748513	47748863	128	0.0	2778614	47381882	47381901	-	2.443166
1681900	chr6	47381837	47381927	Tigger16a	DNA	TcMar-Tigger	33.7	56306	47381774	47382044	225.97263	47381897	CTCF	hg19	K562	135335	47381774	47382044	47701880	47702304	132	9.0E-6	2778614	47381882	47381901	-	2.443166
1681900	chr6	47381837	47381927	Tigger16a	DNA	TcMar-Tigger	33.7	44525	47381814	47381995	203.17407	47381900	CTCF	hg19	GM12878	130881	47381814	47381995	47748513	47748863	128	0.0	2778615	47381894	47381913	+	11.348656
1681900	chr6	47381837	47381927	Tigger16a	DNA	TcMar-Tigger	33.7	56306	47381774	47382044	225.97263	47381897	CTCF	hg19	K562	135335	47381774	47382044	47701880	47702304	132	9.0E-6	2778615	47381894	47381913	+	11.348656
1688316	chr6	52162220	52162453	LTR60B	LTR	ERV1	16.8	44589	52162307	52162523	26.69484	52162415	CTCF	hg19	GM12878	130895	52162307	52162523	52360675	52361025	72	9.95E-4	2782490	52162394	52162413	-	1.358153
1688316	chr6	52162220	52162453	LTR60B	LTR	ERV1	16.8	44589	52162307	52162523	26.69484	52162415	CTCF	hg19	GM12878	130895	52162307	52162523	52360675	52361025	72	9.95E-4	2782491	52162409	52162428	-	5.544224
1690769	chr6	53598621	53600226	L1MEd	LINE	L1	27.0	44634	53599795	53600150	54.274803	53600007	CTCF	hg19	GM12878	130906	53357740	53358090	53599795	53600150	65	0.0	2784590	53600003	53600022	-	6.065873
1691496	chr6	54132328	54132979	L1ME5	LINE	L1	28.1	44642	54132625	54132975	53.670227	54132790	CTCF	hg19	GM12878	130907	53844337	53844587	54132625	54132975	82	5.0E-6	2785032	54132784	54132803	-	8.796068
1694213	chr6	56224146	56224300	L3	LINE	CR1	22.4	56460	56224080	56224350	125.911995	56224214	CTCF	hg19	K562	134042	56224080	56224350	56460269	56460693	28	2.32E-4	2786411	56224205	56224224	+	13.020925
1694452	chr6	56460456	56460517	L2a	LINE	L2	21.3	56466	56460269	56460693	91.5301	56460482	CTCF	hg19	K562	134042	56224080	56224350	56460269	56460693	28	2.32E-4	2786644	56460485	56460504	-	12.531772
1694678	chr6	56632455	56632938	L2a	LINE	L2	30.3	44681	56632702	56633052	57.208775	56632875	CTCF	hg19	GM12878	130913	56632702	56633052	56708950	56709300	139	0.0	2786797	56632880	56632899	+	5.706986
1700487	chr6	64308320	64308880	LTR33C	LTR	ERVL	27.1	44730	64308554	64308737	234.44385	64308650	CTCF	hg19	GM12878	130918	64062985	64063235	64308554	64308737	108	0.0	2790436	64308643	64308662	-	2.637121
1700487	chr6	64308320	64308880	LTR33C	LTR	ERVL	27.1	44730	64308554	64308737	234.44385	64308650	CTCF	hg19	GM12878	130920	64308554	64308737	64474243	64474593	126	0.0	2790436	64308643	64308662	-	2.637121
1700487	chr6	64308320	64308880	LTR33C	LTR	ERVL	27.1	44730	64308554	64308737	234.44385	64308650	CTCF	hg19	GM12878	130918	64062985	64063235	64308554	64308737	108	0.0	2790437	64308644	64308663	+	9.753335
1700487	chr6	64308320	64308880	LTR33C	LTR	ERVL	27.1	44730	64308554	64308737	234.44385	64308650	CTCF	hg19	GM12878	130920	64308554	64308737	64474243	64474593	126	0.0	2790437	64308644	64308663	+	9.753335
1701499	chr6	65036935	65045045	HERV1_I-int	LTR	ERV1	23.2	44738	65040809	65041159	101.61387	65040990	CTCF	hg19	GM12878	130921	64633049	64633399	65040809	65041159	62	0.0	2791002	65040979	65040998	-	17.475023
1701499	chr6	65036935	65045045	HERV1_I-int	LTR	ERV1	23.2	44738	65040809	65041159	101.61387	65040990	CTCF	hg19	GM12878	130922	64722140	64722490	65040809	65041159	60	6.0E-6	2791002	65040979	65040998	-	17.475023
1704591	chr6	67633370	67636815	HUERS-P3-int	LTR	ERV1	18.1	56533	67635892	67636316	70.933525	67636141	CTCF	hg19	K562	136356	67635892	67636316	69348144	69348568	50	3.8E-5	2792618	67636132	67636151	+	5.56892
1706559	chr6	69279162	69283703	L1PA17	LINE	L1	21.0	56548	69282470	69282716	200.75655	69282596	CTCF	hg19	K562	134044	69282470	69282716	69348144	69348568	86	0.0	2793689	69282594	69282613	+	2.442618
1709575	chr6	71594110	71594469	L2c	LINE	L2	34.5	56602	71594131	71594439	196.39452	71594254	CTCF	hg19	K562	134047	71416146	71416570	71594131	71594439	64	0.0	2795445	71594219	71594238	+	0.362555
1709575	chr6	71594110	71594469	L2c	LINE	L2	34.5	56602	71594131	71594439	196.39452	71594254	CTCF	hg19	K562	134047	71416146	71416570	71594131	71594439	64	0.0	2795446	71594251	71594270	-	10.496767
1729149	chr6	85676774	85677787	HERVI-int	LTR	ERV1	24.9	56789	85677176	85677446	114.43175	85677302	CTCF	hg19	K562	135568	85132120	85132427	85677176	85677446	113	0.0	2807634	85677293	85677312	-	6.365219
1731990	chr6	87788738	87789003	Charlie17b	DNA	hAT-Charlie	24.5	56817	87788758	87789050	205.172	87788922	CTCF	hg19	K562	135256	87788758	87789050	88101119	88101389	140	0.0	2809807	87788914	87788933	+	4.655097
1732098	chr6	87848982	87849315	L2	LINE	L2	34.2	45000	87848976	87849326	164.0125	87849152	CTCF	hg19	GM12878	130947	87848976	87849326	88101071	88101421	193	0.0	2809849	87849143	87849162	+	6.912243
1734720	chr6	89490609	89490825	MER20	DNA	hAT-Charlie	14.4	45028	89490533	89490883	120.139534	89490713	CTCF	hg19	GM12878	130951	88639580	88639792	89490533	89490883	48	1.7E-4	2811651	89490704	89490723	-	13.223307
1735663	chr6	89949090	89949266	LTR50	LTR	ERVL	29.6	45037	89949049	89949399	67.36236	89949215	CTCF	hg19	GM12878	130955	89832327	89832677	89949049	89949399	153	1.11E-4	2812168	89949212	89949231	+	14.268193
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130953	89692383	89692733	90319890	90320091	42	1.49E-4	2812760	90319965	90319984	-	17.746218
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130956	90081842	90082053	90319890	90320091	105	0.0	2812760	90319965	90319984	-	17.746218
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130957	90142694	90142890	90319890	90320091	151	0.0	2812760	90319965	90319984	-	17.746218
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	56873	90319816	90320124	180.6796	90319982	CTCF	hg19	K562	135895	89692355	89692779	90319816	90320124	90	0.0	2812760	90319965	90319984	-	17.746218
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	56873	90319816	90320124	180.6796	90319982	CTCF	hg19	K562	134055	90142640	90142915	90319816	90320124	74	0.0	2812760	90319965	90319984	-	17.746218
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130953	89692383	89692733	90319890	90320091	42	1.49E-4	2812761	90319966	90319985	+	1.038925
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130956	90081842	90082053	90319890	90320091	105	0.0	2812761	90319966	90319985	+	1.038925
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130957	90142694	90142890	90319890	90320091	151	0.0	2812761	90319966	90319985	+	1.038925
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	56873	90319816	90320124	180.6796	90319982	CTCF	hg19	K562	135895	89692355	89692779	90319816	90320124	90	0.0	2812761	90319966	90319985	+	1.038925
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	56873	90319816	90320124	180.6796	90319982	CTCF	hg19	K562	134055	90142640	90142915	90319816	90320124	74	0.0	2812761	90319966	90319985	+	1.038925
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130953	89692383	89692733	90319890	90320091	42	1.49E-4	2812762	90319990	90320009	-	1.480016
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130956	90081842	90082053	90319890	90320091	105	0.0	2812762	90319990	90320009	-	1.480016
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	45051	90319890	90320091	185.20749	90319982	CTCF	hg19	GM12878	130957	90142694	90142890	90319890	90320091	151	0.0	2812762	90319990	90320009	-	1.480016
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	56873	90319816	90320124	180.6796	90319982	CTCF	hg19	K562	135895	89692355	89692779	90319816	90320124	90	0.0	2812762	90319990	90320009	-	1.480016
1736400	chr6	90319880	90320210	L1ME1	LINE	L1	18.6	56873	90319816	90320124	180.6796	90319982	CTCF	hg19	K562	134055	90142640	90142915	90319816	90320124	74	0.0	2812762	90319990	90320009	-	1.480016
1749031	chr6	100184250	100184728	LTR16E2	LTR	ERVL	27.9	56973	100184236	100184532	26.571253	100184390	CTCF	hg19	K562	134058	99915373	99915797	100184236	100184532	64	0.0	2820541	100184393	100184412	-	8.271586
1749031	chr6	100184250	100184728	LTR16E2	LTR	ERVL	27.9	56973	100184236	100184532	26.571253	100184390	CTCF	hg19	K562	134058	99915373	99915797	100184236	100184532	64	0.0	2820542	100184397	100184416	+	5.984667
1761856	chr6	108863343	108863396	Tigger19a	DNA	TcMar-Tigger	21.1	45287	108863266	108863516	190.71368	108863388	CTCF	hg19	GM12878	130637	108863266	108863516	109156549	109156724	124	0.0	2828754	108863373	108863392	-	5.210924
1761856	chr6	108863343	108863396	Tigger19a	DNA	TcMar-Tigger	21.1	45287	108863266	108863516	190.71368	108863388	CTCF	hg19	GM12878	130638	108863266	108863516	109214623	109214973	164	0.0	2828754	108863373	108863392	-	5.210924
1761856	chr6	108863343	108863396	Tigger19a	DNA	TcMar-Tigger	21.1	57118	108863249	108863522	185.95396	108863380	CTCF	hg19	K562	133901	108863249	108863522	109103541	109103834	126	0.0	2828754	108863373	108863392	-	5.210924
1761856	chr6	108863343	108863396	Tigger19a	DNA	TcMar-Tigger	21.1	57118	108863249	108863522	185.95396	108863380	CTCF	hg19	K562	133900	108863249	108863522	109156476	109156771	40	3.0E-6	2828754	108863373	108863392	-	5.210924
1761856	chr6	108863343	108863396	Tigger19a	DNA	TcMar-Tigger	21.1	45287	108863266	108863516	190.71368	108863388	CTCF	hg19	GM12878	130637	108863266	108863516	109156549	109156724	124	0.0	2828755	108863374	108863393	+	16.756329
1761856	chr6	108863343	108863396	Tigger19a	DNA	TcMar-Tigger	21.1	45287	108863266	108863516	190.71368	108863388	CTCF	hg19	GM12878	130638	108863266	108863516	109214623	109214973	164	0.0	2828755	108863374	108863393	+	16.756329
1761856	chr6	108863343	108863396	Tigger19a	DNA	TcMar-Tigger	21.1	57118	108863249	108863522	185.95396	108863380	CTCF	hg19	K562	133901	108863249	108863522	109103541	109103834	126	0.0	2828755	108863374	108863393	+	16.756329
1761856	chr6	108863343	108863396	Tigger19a	DNA	TcMar-Tigger	21.1	57118	108863249	108863522	185.95396	108863380	CTCF	hg19	K562	133900	108863249	108863522	109156476	109156771	40	3.0E-6	2828755	108863374	108863393	+	16.756329
1764285	chr6	110360688	110361045	MLT1B	LTR	ERVL-MaLR	19.0	45319	110360720	110360912	214.27415	110360814	CTCF	hg19	GM12878	130644	109848210	109848560	110360720	110360912	48	1.0E-6	2830937	110360791	110360810	+	12.706464
1764285	chr6	110360688	110361045	MLT1B	LTR	ERVL-MaLR	19.0	45319	110360720	110360912	214.27415	110360814	CTCF	hg19	GM12878	130645	110026439	110026712	110360720	110360912	98	0.0	2830937	110360791	110360810	+	12.706464
1764285	chr6	110360688	110361045	MLT1B	LTR	ERVL-MaLR	19.0	45319	110360720	110360912	214.27415	110360814	CTCF	hg19	GM12878	130644	109848210	109848560	110360720	110360912	48	1.0E-6	2830938	110360803	110360822	-	14.385271
1764285	chr6	110360688	110361045	MLT1B	LTR	ERVL-MaLR	19.0	45319	110360720	110360912	214.27415	110360814	CTCF	hg19	GM12878	130645	110026439	110026712	110360720	110360912	98	0.0	2830938	110360803	110360822	-	14.385271
1764285	chr6	110360688	110361045	MLT1B	LTR	ERVL-MaLR	19.0	45319	110360720	110360912	214.27415	110360814	CTCF	hg19	GM12878	130644	109848210	109848560	110360720	110360912	48	1.0E-6	2830939	110360813	110360832	-	4.081791
1764285	chr6	110360688	110361045	MLT1B	LTR	ERVL-MaLR	19.0	45319	110360720	110360912	214.27415	110360814	CTCF	hg19	GM12878	130645	110026439	110026712	110360720	110360912	98	0.0	2830939	110360813	110360832	-	4.081791
1765871	chr6	111200283	111200566	AluJb	SINE	Alu	18.4	45332	111200366	111200716	125.99506	111200529	CTCF	hg19	GM12878	130648	111003548	111003898	111200366	111200716	160	0.0	2832022	111200520	111200539	-	15.322398
1765871	chr6	111200283	111200566	AluJb	SINE	Alu	18.4	45332	111200366	111200716	125.99506	111200529	CTCF	hg19	GM12878	130648	111003548	111003898	111200366	111200716	160	0.0	2832023	111200521	111200540	+	0.313539
1766350	chr6	111378608	111378812	L1ME4b	LINE	L1	25.1	45337	111378582	111378774	181.68402	111378681	CTCF	hg19	GM12878	130652	111378582	111378774	111531502	111531852	153	0.0	2832241	111378676	111378695	+	10.013803
1766350	chr6	111378608	111378812	L1ME4b	LINE	L1	25.1	57188	111378587	111378793	134.14586	111378683	CTCF	hg19	K562	135743	111378587	111378793	111963821	111964091	100	0.001571	2832241	111378676	111378695	+	10.013803
1768177	chr6	112484618	112485821	L2a	LINE	L2	30.4	57218	112484594	112484894	203.92285	112484720	CTCF	hg19	K562	135451	112042919	112043185	112484594	112484894	122	0.0	2833627	112484711	112484730	-	12.192774
1769125	chr6	113201027	113201697	MER52C	LTR	ERV1	15.7	57229	113201068	113201353	161.02303	113201222	CTCF	hg19	K562	135955	113201068	113201353	114230419	114230843	85	0.0	2834242	113201214	113201233	-	0.803208
1769125	chr6	113201027	113201697	MER52C	LTR	ERV1	15.7	57229	113201068	113201353	161.02303	113201222	CTCF	hg19	K562	135955	113201068	113201353	114230419	114230843	85	0.0	2834243	113201215	113201234	+	16.634775
1775325	chr6	117673777	117673836	Penelope1_Vert	LINE	Penelope	29.3	45444	117673625	117673975	51.52731	117673810	CTCF	hg19	GM12878	130662	117673625	117673975	117877108	117877458	112	1.1E-5	2837940	117673808	117673827	+	0.790502
1775325	chr6	117673777	117673836	Penelope1_Vert	LINE	Penelope	29.3	45444	117673625	117673975	51.52731	117673810	CTCF	hg19	GM12878	130663	117673625	117673975	118151059	118151409	74	6.26E-4	2837940	117673808	117673827	+	0.790502
1775991	chr6	118150546	118153884	L1MA4	LINE	L1	19.3	45457	118151059	118151409	92.53362	118151222	CTCF	hg19	GM12878	130663	117673625	117673975	118151059	118151409	74	6.26E-4	2838404	118151217	118151236	-	4.600185
1775991	chr6	118150546	118153884	L1MA4	LINE	L1	19.3	45457	118151059	118151409	92.53362	118151222	CTCF	hg19	GM12878	130664	117771020	117771370	118151059	118151409	38	4.6E-5	2838404	118151217	118151236	-	4.600185
1777101	chr6	118938961	118945441	HERV30-int	LTR	ERV1	10.4	45471	118940038	118940223	224.91394	118940129	CTCF	hg19	GM12878	130666	118604972	118605322	118940038	118940223	140	0.0	2839149	118940113	118940132	-	8.214954
1777101	chr6	118938961	118945441	HERV30-int	LTR	ERV1	10.4	45471	118940038	118940223	224.91394	118940129	CTCF	hg19	GM12878	130666	118604972	118605322	118940038	118940223	140	0.0	2839150	118940136	118940155	+	1.593165
