1144182	chr4	56275670	56275879	MER20	DNA	hAT-Charlie	16.4	38456	56275607	56275957	106.92886	56275782	CTCF	hg19	GM12878	130255	56275607	56275957	56602816	56603166	122	0.0
1144231	chr4	56311074	56311749	LTR41C	LTR	ERVL	25.8	48728	56310972	56311396	58.48202	56311186	CTCF	hg19	K562	134801	56310972	56311396	56602816	56603240	198	0.0
1166984	chr4	73168569	73169077	LTR55	LTR	ERVL?	19.9	48870	73168885	73169165	98.04757	73169021	CTCF	hg19	K562	135705	73168885	73169165	73885155	73885579	103	0.0
1168749	chr4	74439478	74439758	LTR41B	LTR	ERVL	20.0	38622	74439506	74439703	216.4845	74439601	CTCF	hg19	GM12878	130269	74439506	74439703	74519351	74519701	125	0.0
1168848	chr4	74528584	74528815	MIRb	SINE	MIR	34.1	48903	74528379	74528803	89.20777	74528591	CTCF	hg19	K562	133742	74528379	74528803	74999999	75000297	59	0.0
1168848	chr4	74528584	74528815	MIRb	SINE	MIR	34.1	48903	74528379	74528803	89.20777	74528591	CTCF	hg19	K562	133741	74207046	74207470	74528379	74528803	38	2.1E-5
1168852	chr4	74531172	74532162	LTR13	LTR	ERVK	6.3	38629	74531873	74532077	31.013208	74531975	CTCF	hg19	GM12878	130270	74531873	74532077	74999995	75000345	40	6.0E-6
1169429	chr4	75000007	75000964	L1MA4	LINE	L1	20.2	38635	74999995	75000345	149.05827	75000165	CTCF	hg19	GM12878	130270	74531873	74532077	74999995	75000345	40	6.0E-6
1169429	chr4	75000007	75000964	L1MA4	LINE	L1	20.2	48919	74999999	75000297	178.50473	75000157	CTCF	hg19	K562	133742	74528379	74528803	74999999	75000297	59	0.0
1177335	chr4	79963423	79963583	MIRc	SINE	MIR	25.2	49051	79963226	79963650	96.289955	79963436	CTCF	hg19	K562	135747	79963226	79963650	80497626	80497900	100	0.001571
1181117	chr4	82834559	82835102	LTR50	LTR	ERVL	21.6	49096	82834551	82834846	210.7677	82834697	CTCF	hg19	K562	135527	82834551	82834846	83123248	83123518	116	1.0E-6
1181533	chr4	83122201	83129199	L1MA3	LINE	L1	14.3	38768	83123224	83123574	114.21783	83123385	CTCF	hg19	GM12878	130286	82388644	82388813	83123224	83123574	39	1.7E-5
1181533	chr4	83122201	83129199	L1MA3	LINE	L1	14.3	38768	83123224	83123574	114.21783	83123385	CTCF	hg19	GM12878	130285	82326958	82327529	83123224	83123574	58	0.0
1181533	chr4	83122201	83129199	L1MA3	LINE	L1	14.3	49100	83123248	83123518	152.75555	83123381	CTCF	hg19	K562	135527	82834551	82834846	83123248	83123518	116	1.0E-6
1181533	chr4	83122201	83129199	L1MA3	LINE	L1	14.3	49100	83123248	83123518	152.75555	83123381	CTCF	hg19	K562	133753	82388619	82388861	83123248	83123518	45	0.0
1181533	chr4	83122201	83129199	L1MA3	LINE	L1	14.3	49100	83123248	83123518	152.75555	83123381	CTCF	hg19	K562	133752	82326956	82327593	83123248	83123518	50	0.0
1183637	chr4	84174026	84174285	LTR41B	LTR	ERVL	21.9	38794	84173983	84174333	173.63635	84174156	CTCF	hg19	GM12878	130290	84031645	84031821	84173983	84174333	492	0.0
1183637	chr4	84174026	84174285	LTR41B	LTR	ERVL	21.9	49134	84174029	84174301	181.26483	84174154	CTCF	hg19	K562	133754	83995143	83995567	84174029	84174301	51	0.001398
1183884	chr4	84283760	84283837	L2c	LINE	L2	23.0	49139	84283700	84283989	74.39904	84283836	CTCF	hg19	K562	134888	84283700	84283989	84565882	84566154	181	0.0
1184193	chr4	84427593	84431079	HERVH48-int	LTR	ERV1	10.1	38807	84430247	84430597	66.14916	84430420	CTCF	hg19	GM12878	130291	84430247	84430597	84559854	84560070	107	0.0
1184193	chr4	84427593	84431079	HERVH48-int	LTR	ERV1	10.1	49147	84430290	84430567	96.520966	84430424	CTCF	hg19	K562	136348	84430290	84430567	85403973	85404397	52	0.001752
1184193	chr4	84427593	84431079	HERVH48-int	LTR	ERV1	10.1	49147	84430290	84430567	96.520966	84430424	CTCF	hg19	K562	133755	84430290	84430567	84559840	84560080	50	0.0
1184473	chr4	84559776	84560153	MSTA	LTR	ERVL-MaLR	10.7	38809	84559854	84560070	23.85771	84559962	CTCF	hg19	GM12878	130291	84430247	84430597	84559854	84560070	107	0.0
1184473	chr4	84559776	84560153	MSTA	LTR	ERVL-MaLR	10.7	49150	84559840	84560080	21.559633	84559972	CTCF	hg19	K562	133755	84430290	84430567	84559840	84560080	50	0.0
1185845	chr4	85499757	85499965	MIR	SINE	MIR	24.2	49176	85499716	85500140	97.69517	85499917	CTCF	hg19	K562	135233	85499716	85500140	85892487	85892911	142	0.0
1187006	chr4	86291686	86291901	MER20	DNA	hAT-Charlie	11.7	38832	86291630	86291980	118.496544	86291800	CTCF	hg19	GM12878	130294	86068632	86068982	86291630	86291980	50	3.5E-5
1189174	chr4	87843572	87844102	LTR41C	LTR	ERVL	22.8	49205	87843564	87843855	258.75598	87843708	CTCF	hg19	K562	133758	87843564	87843855	88014757	88015027	131	0.0
1192498	chr4	89739971	89740020	AmnSINE1	SINE	5S-Deu-L2	21.7	38903	89739834	89740184	144.00075	89740009	CTCF	hg19	GM12878	130305	89739834	89740184	90032284	90032634	127	0.0
1192498	chr4	89739971	89740020	AmnSINE1	SINE	5S-Deu-L2	21.7	49261	89739786	89740210	86.65855	89740001	CTCF	hg19	K562	133766	89739786	89740210	89945282	89945552	57	0.0
1193211	chr4	90176077	90176196	MER102a	DNA	hAT-Charlie	26.9	38909	90175974	90176224	122.74644	90176108	CTCF	hg19	GM12878	130306	90175974	90176224	90355545	90355895	149	0.0
1201152	chr4	96262741	96269319	L1MA3	LINE	L1	14.6	49324	96264505	96264745	49.881203	96264619	CTCF	hg19	K562	135301	96087060	96087484	96264505	96264745	136	1.0E-6
1214390	chr4	105851416	105857686	L1PA7	LINE	L1	9.6	39078	105852276	105852626	38.84071	105852444	CTCF	hg19	GM12878	130047	105852276	105852626	106395187	106395377	139	1.0E-6
1220410	chr4	110236543	110238509	MER52-int	LTR	ERV1	12.1	49495	110236979	110237403	50.054516	110237184	CTCF	hg19	K562	134754	109755937	109756361	110236979	110237403	209	0.0
1221580	chr4	110920098	110920201	OldhAT1	DNA	hAT-Ac	25.3	39147	110919999	110920249	128.02786	110920128	CTCF	hg19	GM12878	130054	110919999	110920249	111437637	111437789	183	0.0
1224357	chr4	112996267	112996757	MamGypLTR3a	LTR	Gypsy	31.7	49541	112996338	112996608	135.71358	112996486	CTCF	hg19	K562	135819	112996338	112996608	113445035	113445380	96	3.0E-6
1225593	chr4	113686950	113687114	MER20	DNA	hAT-Charlie	23.3	39201	113686777	113687127	90.75243	113686959	CTCF	hg19	GM12878	130067	113686777	113687127	113859641	113859991	88	0.0
1225593	chr4	113686950	113687114	MER20	DNA	hAT-Charlie	23.3	39201	113686777	113687127	90.75243	113686959	CTCF	hg19	GM12878	130062	113243013	113243263	113686777	113687127	115	0.0
1227343	chr4	114992339	114996191	L1PA17	LINE	L1	17.9	39228	114992195	114992545	105.73162	114992366	CTCF	hg19	GM12878	130072	114702631	114702981	114992195	114992545	102	0.0
1227343	chr4	114992339	114996191	L1PA17	LINE	L1	17.9	39228	114992195	114992545	105.73162	114992366	CTCF	hg19	GM12878	130070	114315890	114316240	114992195	114992545	57	0.0
1229456	chr4	116771801	116777015	L1PA14	LINE	L1	15.9	39246	116773669	116774019	127.54355	116773828	CTCF	hg19	GM12878	130076	116011671	116012021	116773669	116774019	75	0.0
1232134	chr4	118997120	118999487	L1PA15	LINE	L1	20.0	39265	118998380	118998730	100.91882	118998564	CTCF	hg19	GM12878	130078	118998380	118998730	119191641	119191991	55	0.0
1232134	chr4	118997120	118999487	L1PA15	LINE	L1	20.0	39265	118998380	118998730	100.91882	118998564	CTCF	hg19	GM12878	130077	118998380	118998730	119145443	119145793	99	1.0E-6
1237002	chr4	122404417	122406674	L1PA15-16	LINE	L1	15.5	39326	122405688	122406038	148.99982	122405873	CTCF	hg19	GM12878	130085	122405688	122406038	122647878	122648128	127	0.0
1238625	chr4	123499136	123499451	Charlie23a	DNA	hAT-Charlie	28.1	39345	123499064	123499257	159.69194	123499162	CTCF	hg19	GM12878	130086	122821604	122821854	123499064	123499257	27	8.5E-4
1238625	chr4	123499136	123499451	Charlie23a	DNA	hAT-Charlie	28.1	49681	123499073	123499261	142.18384	123499169	CTCF	hg19	K562	133688	123231195	123231481	123499073	123499261	28	1.63E-4
1243762	chr4	127325560	127328188	L1PB4	LINE	L1	18.2	39384	127326567	127326917	71.32491	127326737	CTCF	hg19	GM12878	130093	126234599	126234949	127326567	127326917	49	0.0
1246434	chr4	129111958	129113281	L1MA4	LINE	L1	19.6	39406	129112501	129112751	203.47676	129112633	CTCF	hg19	GM12878	130098	129112501	129112751	129784652	129785002	141	0.0
1246434	chr4	129111958	129113281	L1MA4	LINE	L1	19.6	49768	129112459	129113053	151.88214	129112672	CTCF	hg19	K562	135544	129112459	129113053	129730663	129730970	115	1.0E-6
1246434	chr4	129111958	129113281	L1MA4	LINE	L1	19.6	49768	129112459	129113053	151.88214	129112672	CTCF	hg19	K562	135376	129112459	129113053	129495831	129496106	128	5.2E-5
1247043	chr4	129486708	129487325	LTR81C	LTR	Gypsy	28.5	39414	129486744	129487094	101.49838	129486928	CTCF	hg19	GM12878	130100	129486744	129487094	129784652	129785002	243	0.0
1258285	chr4	138739788	138741581	L1M1	LINE	L1	26.1	39482	138741019	138741369	129.37216	138741197	CTCF	hg19	GM12878	130104	138741019	138741369	139602224	139602474	54	7.23E-4
1260393	chr4	140105385	140105509	MIR	SINE	MIR	23.4	39509	140105264	140105614	64.65352	140105444	CTCF	hg19	GM12878	130107	140105264	140105614	140216892	140217123	103	0.0
1261969	chr4	140933929	140934083	MamTip3B	DNA	hAT-Tip100	28.1	39538	140933781	140934131	83.27712	140933957	CTCF	hg19	GM12878	130110	140933781	140934131	141174450	141174613	106	0.0
1262512	chr4	141281093	141281257	MIR3	SINE	MIR	29.5	49901	141280994	141281265	121.91708	141281142	CTCF	hg19	K562	135009	141280994	141281265	141531143	141531567	165	0.0
1266548	chr4	144128903	144128967	MIR3	SINE	MIR	25.0	39587	144128797	144129013	36.76859	144128905	CTCF	hg19	GM12878	130115	144128797	144129013	144403947	144404297	115	2.0E-6
1271079	chr4	147259688	147259875	MIR3	SINE	MIR	33.3	39639	147259681	147260031	58.42685	147259870	CTCF	hg19	GM12878	130118	147163153	147163403	147259681	147260031	151	0.0
1273014	chr4	148629378	148629525	MER20B	DNA	hAT-Charlie	25.2	39656	148629394	148629577	195.41307	148629500	CTCF	hg19	GM12878	130122	148629394	148629577	148788014	148788256	151	0.0
1280275	chr4	153422077	153422181	hAT-1_Mam	DNA	hAT-Tag1	26.0	39725	153422042	153422292	156.84868	153422168	CTCF	hg19	GM12878	130127	153422042	153422292	153656533	153656883	117	0.0
1280275	chr4	153422077	153422181	hAT-1_Mam	DNA	hAT-Tag1	26.0	39725	153422042	153422292	156.84868	153422168	CTCF	hg19	GM12878	130126	153422042	153422292	153561467	153561817	152	0.0
1281352	chr4	154064097	154064303	MLT1K	LTR	ERVL-MaLR	26.6	39739	154064101	154064451	127.8813	154064279	CTCF	hg19	GM12878	130128	154064101	154064451	154564584	154564934	121	0.0
1281352	chr4	154064097	154064303	MLT1K	LTR	ERVL-MaLR	26.6	50107	154064145	154064415	133.95747	154064277	CTCF	hg19	K562	133698	154064145	154064415	154495486	154495910	42	6.5E-5
1281352	chr4	154064097	154064303	MLT1K	LTR	ERVL-MaLR	26.6	50107	154064145	154064415	133.95747	154064277	CTCF	hg19	K562	133697	154064145	154064415	154239861	154240285	51	7.0E-6
1294933	chr4	163958723	163959545	L1M1	LINE	L1	19.4	39882	163959298	163959648	97.40673	163959481	CTCF	hg19	GM12878	130150	163418729	163419079	163959298	163959648	41	2.0E-6
1294941	chr4	163969242	163969888	ERV3-16A3_I-int	LTR	ERVL	31.4	50244	163969556	163969980	89.296776	163969787	CTCF	hg19	K562	135612	160408404	160408674	163969556	163969980	110	0.0
1295047	chr4	164028879	164029112	MER106A	DNA	hAT-Charlie	19.2	39884	164028924	164029274	32.769985	164029091	CTCF	hg19	GM12878	130153	164028924	164029274	164253894	164254244	110	0.0
1295154	chr4	164113143	164113352	HERVE-int	LTR	ERV1	26.1	50247	164113201	164113478	137.04582	164113350	CTCF	hg19	K562	133707	164113201	164113478	164253941	164254211	53	4.0E-4
1295155	chr4	164113327	164113471	HUERS-P3-int	LTR	ERV1	13.9	50247	164113201	164113478	137.04582	164113350	CTCF	hg19	K562	133707	164113201	164113478	164253941	164254211	53	4.0E-4
1295863	chr4	164602516	164602581	MER91C	DNA	hAT-Tip100	21.5	39900	164602379	164602729	116.116486	164602555	CTCF	hg19	GM12878	130155	164469659	164470009	164602379	164602729	98	0.0
1296309	chr4	164932888	164935036	L1M1	LINE	L1	23.8	39904	164933804	164934154	79.010956	164933986	CTCF	hg19	GM12878	130157	164469659	164470009	164933804	164934154	32	2.09E-4
1303193	chr4	169945995	169946231	MER20	DNA	hAT-Charlie	17.1	50319	169945874	169946298	62.817474	169946094	CTCF	hg19	K562	135555	169945874	169946298	170414127	170414397	114	0.010278
1304021	chr4	170413374	170415248	L1MA3	LINE	L1	24.6	50328	170414127	170414397	105.581856	170414253	CTCF	hg19	K562	135555	169945874	169946298	170414127	170414397	114	0.010278
1304021	chr4	170413374	170415248	L1MA3	LINE	L1	24.6	50328	170414127	170414397	105.581856	170414253	CTCF	hg19	K562	135783	169844903	169845173	170414127	170414397	98	1.0E-6
1305253	chr4	171180866	171181095	LTR33C	LTR	ERVL	23.2	39999	171180808	171181056	247.01793	171180932	CTCF	hg19	GM12878	130174	171180808	171181056	171296002	171296258	97	0.0
1305253	chr4	171180866	171181095	LTR33C	LTR	ERVL	23.2	39999	171180808	171181056	247.01793	171180932	CTCF	hg19	GM12878	130173	171059758	171060108	171180808	171181056	44	2.6E-5
1305386	chr4	171294674	171300740	L1PA15-16	LINE	L1	22.3	40001	171296002	171296258	140.59364	171296139	CTCF	hg19	GM12878	130174	171180808	171181056	171296002	171296258	97	0.0
1306179	chr4	171907026	171913403	L1PA16	LINE	L1	17.5	40009	171912113	171912463	118.61896	171912294	CTCF	hg19	GM12878	130176	171912113	171912463	172571726	172572076	56	1.82E-4
1307050	chr4	172571660	172571952	L1M2	LINE	L1	21.4	40011	172571726	172572076	68.14654	172571906	CTCF	hg19	GM12878	130176	171912113	171912463	172571726	172572076	56	1.82E-4
1307270	chr4	172767588	172767724	MIRb	SINE	MIR	40.0	40013	172767416	172767766	121.216324	172767588	CTCF	hg19	GM12878	130177	172767416	172767766	173751460	173751810	49	0.0
1317230	chr4	180228273	180230229	L1M3f	LINE	L1	24.3	40090	180228728	180229078	112.76263	180228903	CTCF	hg19	GM12878	130188	178476169	178476519	180228728	180229078	38	4.5E-5
1324034	chr4	185203449	185203840	LTR81B	LTR	Gypsy	34.2	40158	185203502	185203852	92.03838	185203691	CTCF	hg19	GM12878	130198	185203502	185203852	185459189	185459539	167	0.0
1324034	chr4	185203449	185203840	LTR81B	LTR	Gypsy	34.2	40158	185203502	185203852	92.03838	185203691	CTCF	hg19	GM12878	130197	185203502	185203852	185393348	185393637	139	0.0
1324035	chr4	185203493	185203841	LTR81	LTR	Gypsy	31.0	40158	185203502	185203852	92.03838	185203691	CTCF	hg19	GM12878	130198	185203502	185203852	185459189	185459539	167	0.0
1324035	chr4	185203493	185203841	LTR81	LTR	Gypsy	31.0	40158	185203502	185203852	92.03838	185203691	CTCF	hg19	GM12878	130197	185203502	185203852	185393348	185393637	139	0.0
1324496	chr4	185459201	185459395	L1M6	LINE	L1	28.3	40173	185459189	185459539	155.13603	185459359	CTCF	hg19	GM12878	130198	185203502	185203852	185459189	185459539	167	0.0
1324496	chr4	185459201	185459395	L1M6	LINE	L1	28.3	50519	185459222	185459511	176.72144	185459358	CTCF	hg19	K562	133715	185185351	185185627	185459222	185459511	77	0.0
753293	chr3	889756	895064	HERVE-int	LTR	ERV1	16.6	34056	893800	894046	43.731483	893926	CTCF	hg19	GM12878	129944	455758	456108	893800	894046	80	0.0
756705	chr3	3237960	3238113	MIR3	SINE	MIR	27.6	34076	3237843	3238193	102.25954	3238021	CTCF	hg19	GM12878	129914	3237843	3238193	4332091	4332244	43	0.0
756705	chr3	3237960	3238113	MIR3	SINE	MIR	27.6	34076	3237843	3238193	102.25954	3238021	CTCF	hg19	GM12878	129913	3237843	3238193	4039879	4040229	37	1.0E-6
756705	chr3	3237960	3238113	MIR3	SINE	MIR	27.6	43551	3237811	3238235	95.55552	3238020	CTCF	hg19	K562	133617	3237811	3238235	4332041	4332294	41	1.0E-6
770626	chr3	10992195	10992807	L2c	LINE	L2	31.3	34220	10992514	10992864	60.39523	10992684	CTCF	hg19	GM12878	129712	10992514	10992864	11693452	11693802	70	6.0E-6
771282	chr3	11263253	11263761	L1MB3	LINE	L1	16.1	43779	11263562	11263826	23.297218	11263699	CTCF	hg19	K562	134838	11263562	11263826	11693506	11693750	190	0.0
775212	chr3	13135276	13135633	MLT1K	LTR	ERVL-MaLR	26.5	34283	13135192	13135396	17.314405	13135294	CTCF	hg19	GM12878	129768	13135192	13135396	13494262	13494612	100	0.0
775239	chr3	13147539	13147610	MLT1J	LTR	ERVL-MaLR	17.1	43870	13147326	13147750	23.522795	13147544	CTCF	hg19	K562	133554	13147326	13147750	13689780	13690145	47	1.68E-4
775925	chr3	13494337	13494528	L1ME2	LINE	L1	23.2	34299	13494262	13494612	122.6367	13494451	CTCF	hg19	GM12878	129768	13135192	13135396	13494262	13494612	100	0.0
775949	chr3	13503207	13503428	MamGypLTR3a	LTR	Gypsy	28.4	43894	13503053	13503473	290.37915	13503271	CTCF	hg19	K562	134581	13133657	13134241	13503053	13503473	274	0.0
778431	chr3	14822428	14822822	MLT1J2	LTR	ERVL-MaLR	25.3	34339	14822529	14822706	212.13304	14822620	CTCF	hg19	GM12878	129801	14715244	14715594	14822529	14822706	154	0.0
779652	chr3	15419497	15420042	MER66C	LTR	ERV1	16.1	44006	15419749	15420126	238.85207	15419946	CTCF	hg19	K562	133583	15309468	15309811	15419749	15420126	65	0.0
787636	chr3	20552368	20554061	L1PA15-16	LINE	L1	15.4	34454	20553278	20553628	117.252846	20553467	CTCF	hg19	GM12878	129903	20553278	20553628	21525832	21526182	57	8.9E-5
788927	chr3	21525451	21526078	LTR41	LTR	ERVL	24.5	34460	21525832	21526182	122.644196	21525994	CTCF	hg19	GM12878	129903	20553278	20553628	21525832	21526182	57	8.9E-5
794027	chr3	24815244	24815501	MIR	SINE	MIR	28.4	34505	24815284	24815634	134.13182	24815457	CTCF	hg19	GM12878	129905	24815284	24815634	25635551	25635901	69	0.0
797629	chr3	27295421	27295590	LTR16C	LTR	ERVL	24.6	34532	27295323	27295673	91.62291	27295515	CTCF	hg19	GM12878	129908	27175781	27175952	27295323	27295673	118	0.0
799556	chr3	28359116	28359328	MIRb	SINE	MIR	27.9	44217	28358994	28359264	95.08014	28359125	CTCF	hg19	K562	135820	27753539	27753963	28358994	28359264	96	3.0E-6
802968	chr3	30821239	30822061	LTR41	LTR	ERVL	27.1	34579	30821190	30821540	90.273636	30821366	CTCF	hg19	GM12878	129909	30821190	30821540	31173687	31174037	62	0.0
805831	chr3	32416645	32416910	MLT1K	LTR	ERVL-MaLR	27.8	34620	32416582	32416932	102.71379	32416742	CTCF	hg19	GM12878	129915	32416582	32416932	32706284	32706634	122	0.0
805831	chr3	32416645	32416910	MLT1K	LTR	ERVL-MaLR	27.8	34620	32416582	32416932	102.71379	32416742	CTCF	hg19	GM12878	129916	32416582	32416932	32511228	32511613	140	0.0
807081	chr3	32954919	32955203	AluSg	SINE	Alu	8.4	44293	32954960	32955384	29.180449	32955154	CTCF	hg19	K562	135545	32551658	32551943	32954960	32955384	115	1.0E-6
808590	chr3	33677572	33677747	L1MC4	LINE	L1	25.8	34652	33677553	33677903	85.52245	33677729	CTCF	hg19	GM12878	129922	33677553	33677903	33829018	33829178	90	0.0
808590	chr3	33677572	33677747	L1MC4	LINE	L1	25.8	44316	33677479	33677903	108.23106	33677721	CTCF	hg19	K562	133620	33677479	33677903	33828947	33829248	87	0.0
